Job Title,Date of registration,Deadline,Job Category,Experience Required,Employment Type,Salary,SocialEnsurance,RetirementBenefit,Location,Working Hours,Working Type,Company Name,Job Description,ApplicationMethod,ApplicationType,document,Post
[원흥동] 수아즈위드펫 오피스텔 재가요양보호사 구인,25/05/15 등록,채용시까지,재가 요양보호사,경력 (최소 0년 1 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 고양시 덕양구 서오릉로 640, 수아주위드펫 (원흥동)","근무시간 협의가능
(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",고양실버재가센터,"[원흥동] 수아즈위드펫 오피스텔 3등급 남자 어르신 
/ 일상생활 도움, 정서지원 등
/ 주6일(월~토) 근무, 09:00~12:00
/ 시급: 10,030원(기본시급 10,030원+주휴수당, 연차수당 포함 13,200원 지급)
/ 채용담당자(010-2375-1187) 통화 후 면접

* * 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이 나 임금, 근무(예정)지 등에 따라 차이가 있을 수 있음","방문,워크넷,
기타 (채용담당자 통화후 면접 또는 고용24 입사지원)
고용24 입사지원",기타(채용담당자 통화후 면접 또는 고용24 입사지원),기타(요양보호사 자격증(사본)),
[분당 정자동] 미켈란쉐르빌 주상복합아파트 내부미화원,"25/05/15 등록
25/05/29 마감",25/05/29 마감,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 226만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 성남시 분당구 정자일로 100, . (정자동, 미켈란쉐르빌)","※ 상세 근무시간
월~금 7:30 ~15:30 ,격주토 7:30 ~11:30 (휴게시간 12:00 ~13:00)
주 소정근로시간
툴팁
: 37시간","주 6일 근무
(주 소정근로시간: 37시간)",(유) 원광,"* 내부미화업무
* 근무: 월~금 7:30 ~15:30 ,격주토 7:30 ~11:30 (휴게시간 12:00 ~13:00)
* 급여:2,263,230원

* 미화팀장님: 010-2380-4498","방문,
기타 (팀장님통화 후 방문 010-2380-4498)","서류,면접",이력서,
[4호선 대야미역인근] 4등급 케어 재가요양사 구인,25/05/15 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 군포시 대야2로55번안길 6, 상세주소 유선상담 및 면접시 안내 (대야미동)","(근무시간) (오전) 8시 00분 ~ (오전) 11시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",파랑새노인복지센터,"- 4등급 할머니(독거어르신) 케어
- 거동가능, 화장실 이동 가능, 인지양호, 식사준비 및 신체활동지원, 정서지원, 병원동행등 
- 시급 12,700원(기본 시급 10,030원+ 제수당 포함)
- 주6일: 8:00~11:00",기타(전화지원 (010-3442-7145)),기타(전화지원 (031-473-2004/010-3442-7145)),이력서,
[영통동] 아파트 미화원 구인,25/05/15 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 113만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 영통구 봉영로1744번길 16, . (영통동, 쌍용아파트)","※ 상세 근무시간
(월~금)  07:30~12:00 / 
(토요일) 09:00~11:00 
주 소정근로시간
툴팁
: 20시간","주 6일 근무
(주 소정근로시간: 20시간)",주식회사세원건물관리,"* 아파트 내부 청소
* 근무시간 : 주 6일 / (월~금요일) 07:30~12:00 / (토요일) 09:00~11:00 / 
* 근무지 : 영통 황골 쌍용아파트",방문,서류,이력서,
[이천시 고담동] 재가요양보호사 모집,25/05/15 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 이천시 진상미로 2215-5 (고담동),"(근무시간) (오후) 2시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",한사랑노인재가복지센터,"이천시 고담동

- 대상자: 3등급 할머니, 거동가능
- 직무: 식사, 청소, 세탁, 병원동행 등
- 근무시간:  14시~17시(19시까지 조정가능)/주6일
- 급여: 시급 10,030원[기타수당포함 12,700원]   
* 이용자의 상황에 따라 근로시간 외 추가시간이 있을 수 있음.","방문,
기타 (전화)","서류,면접","이력서,기타 (자격증)",
재가 요양보호사 구인(3등급 여자어르신),25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상",Not found,해당없음,"경기도 광주시 상태길 34, . (신현동)","(근무시간) (오후) 1시 00분 ~ (오전) 4시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",영우방문요양센터,"[신현초 근처]
-3등급 90세 여자어르신
-오후 1시~4시 (주3일 / 9시간)
-가사 및 일상생활지원
-13,000원","방문,
기타 (전화 후 방문)","서류,면접,
기타 (요양보호사 자격증)","이력서,기타 (자격증사본)",
[수지 풍덕천동] 신정마을 우성아파트 외곽청소원 채용,25/05/14 등록,채용시까지,건물 청소원,경력 (최소 0년 1 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 204만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 정평로 41 (풍덕천동, 우성아파트)","※ 상세 근무시간
09:00~17:00(휴게 12:00~13:00)
주 소정근로시간
툴팁
: 38시간","주 6일 근무
(주 소정근로시간: 38시간)",아산종합관리(주),"- 아파트 외곽 청소 및 화단관리 업무
- 주 6일근무(09:00~17:00(휴게 12:00~13:00))
- 월 2,045,970원","방문,워크넷,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접",이력서,
광사동 4등급 할머니어르신 재가요양보호사 모집,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 양주시 고읍남로191번길 70-35, 비공개 (광사동)","※ 상세 근무시간
13:00~16:00/주6일",주 6일 근무,다모아 방문요양센터,"❁ 4등급 할머니 어르신 케어(거동가능,자녀 출근)
❁ 식사준비,약간의 청소,정서지원,산책 등 요양케어 업무
   (허리가 약간 아프셔서 집에만 계시려 하는데 가끔 산책을 원하심)
❁ 시급 12,700원(수당포함)",방문,"서류,면접",이력서,
목감동 요양보호사 모집 /새일여성본부 채용대행,25/05/14 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 시흥시 목감둘레로 229-15, 1301동 (조남동, 시흥목감엘에이치13단지)",(근무시간) (오후) 5시 00분 ~ (오후) 8시 00분,주 5일 근무,만세재가노인복지센터,"-3등급 어르신 케어
-17:00~20:00
 주5일근무


-시급: 12,700
- 문의 ☎ 010-9582-9979","방문,팩스,
기타 (전화통화후 방문)","서류,면접","이력서,기타 (요양보호사 자격증, 건강 진단서)",
데이 요양보호사 선생님 구합니다.,25/05/14 등록,채용시까지,요양보호사(노인요양사),관계없음,기간의 정함이 없는 근로계약,월급 217만원 ~ 217만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 군포시 고산로 679, 9층 (산본동)","(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",품안애요양원,"요양원 어르신 케어
9:00 ~ 18:00 / 주5일
급여 217만원","워크넷,
기타 (전화  후  면접시간 (이력서, 요양보호사자격증 지참) 관련문의: 031-345-2686 최연우상담사)
고용24 입사지원","서류,면접","이력서,기타 (요양보호사 자격증)",
"퐁당당 요양보호사,마음이 따뜻한 선생님을 모집합니다.","25/05/14 등록
25/05/31 마감",25/05/31 마감,요양보호사(노인요양사),관계없음,기간의 정함이 없는 근로계약,월급 241만원 ~ 241만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,경기도 안산시 상록구 양지편로 36,"근무시간 협의가능
※ 상세 근무시간
1,퐁당당 (오전) 9시 00분~(오전) 9시 00분
  주간 휴게4시간30분, 야간 휴게3시간30분
  월급 2,416,000원

휴게시간( (오후) 12시30분~(오후) 01시30분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",어르신이행복한세상,"-어르신 일상생활 돌봄, 신체, 인지 정서 돌봄

1,퐁당당 1명
 (오전) 9시 00분~(오전) 9시 00분 (주간 휴게4시간30분, 야간 휴게3시간30분)","방문,팩스,워크넷,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접",이력서,
순천향 대학교 부천 병원 미화,"25/05/14 등록
25/07/13 마감",25/07/13 마감,건물 청소원,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 부천시 원미구 조마루로 170, 순천향대학병원 (중동)","(근무시간) (오전) 6시 00분 ~ (오후) 3시 00분
주 소정근로시간
툴팁
: 39시간","주 6일 근무
(주 소정근로시간: 39시간)",(주)정성디앤엠,"부천 순천향대학병원 미화 
-오전 06:00-15:00 ..
- 급여205-210만원 시급10030원 
-주6일/ 휴무일은 토요일 또는 일요일/4대보험.퇴직금/연차/식사제공.",기타(전화후 방문),면접,이력서,
재가요양보호사,25/05/14 등록,채용시까지,재가 요양보호사,신입,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 의왕시 신장승길 12, .. (삼동, 장안마을주공아파트)","(근무시간) (오전) 9시 30분 ~ (오후) 12시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",로뎀가정돌봄센터,"4등급 83세 할아버지
-신체활동지원, 정서지원, 일상생활지원
-주5일(9:30~12:30)
- 시급 10,030 에 주휴수당등 포함하여 12,700원",기타(전화 010-3229-7314),"서류,면접",기타(요양보호사 자격증),
[금곡동] 재가요양보호사 구인,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 권선구 금곡로 20 (금곡동, Y CITY(와이시티))","(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",(주)예사랑재가복지센타,"○ 금곡동 4등급 할머님 케어 
○ 근무시간: 09:00~12:00 / 주5일
○ 시급 :최저시급 10,030원+제수당=12,500원
○ 담당자: 031-304-7871  통화 후 지원

* 실제 서비스  제공기간에 따라 임금을 지급하는 형태로 채용 시 근로자마다 주
  소정 근로 시간이나 임금 , 근무(예정)지에 따라 차이가 있을 수 있음","방문,
기타 (이행순 센터장 통화 : 031-304-7871)",면접,기타(요양보호사 자격증),
[순천향대병원] 요양보호사 구인,25/05/14 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 부천시 원미구 석천로110번길 27-12, 소재 (중동)","(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",가천재가센터,"재가 요양보호
- 4등급 여자어르신, 주5일케어   09:00~12:00
- 수당포함금액 : 12,700원",방문,서류,"기타(자격증, 건강검진 통보서)",
[풍덕천동/야간 격일근무]시설 요양보호사 채용,25/05/14 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 190만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 용인시 수지구 정평로 132, 한빛크리닉 건물 5층 (풍덕천동)","근무시간 협의가능
(근무시간) (오후) 8시 00분 ~ (오전) 8시 00분
휴게시간( (오전) 12시00분~(오전) 04시00분)
주 소정근로시간
툴팁
: 32시간","주 4일 근무
(주 소정근로시간: 32시간)",연화노인간호센터,"- 노인요양복지시설 격일 야간근무
- 어르신 일상지원(이동, 식사 개인물품정리 위생관리, 프로그램보조 말벗 정서지원서비스)
- 격일 근무 오후 08:00 ~ 오전 08:00 
  휴게시간 자정 00:00 ~ 오전 04:00
- 급여 190만원
*상담, 면접 시 급여, 근무시간 조정 가능 

*면접시 근로시간, 계약기간 등 근로조건을 확인하시기 바랍니다.","방문,
기타 (유선 통화 후 방문 지원(031-265-2335))","서류,면접","이력서,기타 (채용확정시 추가서류제출)",
재가요양사모집,"25/05/14 등록
25/07/13 마감",25/07/13 마감,재가 요양보호사,경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",퇴직금,"경기도 부천시 원미구 중동로 204, . (중동, 그린타운)","근무시간 협의가능
(근무시간) (오전) 9시 30분 ~ (오후) 12시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",사랑방재가요양센터,"-3등급남자어르신 
-09:30-12:30/주5일
-공원산책위주
-시급 12500원","방문,
기타 (전화후 방문)","서류,면접",기타(자격증사본),
