Id,JobTitle,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,Address,Category,WorkingHours,CompanyName,JobDescription,ApplicationMethod,Document,Detail
241,광장동 4등급 할머니 오후재가 요양보호사 모집,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 광진구 아차산로,광진구,"주3일
주 9시간 근로
14:30 ~ 17:30",따뜻한재가방문요양센터,"직무내용
- 광장동 아파트 4등급 할머니/케어시간에는 혼자계심
- 14:30-17:30시(주 3일, 월수금)
- 직무내용: 일상가사지원
- 시급10,030원(교육, 연차 등 수당포함시 13,500원)",방문,기타(요양보호사 자격증),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF10272506300010&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
242,치매교육 이수자 재가 요양보호사 모집(오류동),등록일 : 2025-06-30,마감일 : 2025-07-18,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 구로구 오류로,구로구,"주5일
주 15시간 근로
09:00 ~ 12:00",라함재가복지센터,"직무내용
※  방문 요양보호사 ※
-구로구 오류동 경남아너스빌아파트내
- 대  상  자 : 5등급 할머니 50 년 생 치매교육 이수자 재가 요양사 모집/부부거주
- 근무 내용 : 거동가능. 경증치매. 방문요양 서비스
- 근       무 : 주 5일, 오전 09:00 ~ 12:00
- 시       급 : 12,700원(기본 시급 10,030원 + 제 수당 포함)
- 문       의 : 010-2335-7888/031-398-8881",방문,"이력서,기타(전화후 방문)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAH002506300018&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
243,공덕동]3급 할아버지 재가요양보호사 구인,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,요양보호사,"시급 10,030 원 ~ 13,400 원",서울특별시 마포구 마포대로,마포구,"주6일
주 20시간 근로",서울실버재가복지센타,"직무내용
공덕삼성아파트]3급할아버님 요양보호 업무
부부거주, 할아버지의 개인요양 및 일부 가사 지원(대부분 아내분이 하시는데 도움정도..)
주6일 13:00~17:00 근무
*기본시급10,030원 (주휴수당+연차수당 포함한 예상추정시급13,400)",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAN002506300010&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
244,(신길동)신길한성아파트 내부미화원 모집,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 150 만원 ~ 150 만원,서울특별시 영등포구 가마산로,영등포구,"주6일
주 28시간 근로",주식회사에코그린티엠,"직무내용
* (신길동) 신길한성아파트 내부미화원 모집 

- 근무시간 : 09:00 ~ 15:30(휴게시간 1시간)/격주토근무(3시간)
- 직무: 아파트 청소 미화
- 급여: 1,504,500원
- 신주 있음
- 복지카드소지자 5만원 추가지급

- 담당자연락처 : 010-9825-9733(임복순반장)","방문,
기타 (전화문의 후 지원가능 010-9825-9733(임복순반장))",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002506300021&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
245,[신내10단지] 배봉어린이집 보육도우미 구인,등록일 : 2025-06-30,마감일 : 2025-07-29,Not found,경력무관,보육 관련 시설 돌봄 종사원,월급 106 만원 이상,서울특별시 중랑구 신내로,중랑구,"주5일
주 20시간 근로
10:00 ~ 14:30",배봉어린이집,"직무내용
[신내10단지 가정어린이집] 배봉어린이집 
보육도우미 
주5일/10:00~14:30(휴게포함)
1,066,400원
보육교사 보조, 주방보조, 어린이집 청소 및 돌봄 등
문의 : 070-4048-6620, 010-5748-6620","방문,워크넷",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF11052506300005&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
246,독산1동] 아파트 청소,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,건물 청소원,월급 157 만원 이상,서울특별시 금천구 벚꽃로,금천구,"주5일
주 30시간 근로
08:30 ~ 15:30",주식회사 청원환경,"직무내용
○ 아파트 내부 청소",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAI002506300008&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
247,[묵동/3등급 여어르신/오전/주5일] 재가요양보호사 구인,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,신입,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 중랑구 중랑천로,중랑구,"주5일
주 15시간 근로",정원복지센타,"직무내용
- 3급 여어르신(70대초반)/ 거동가능. 
- 식사, 청소, 빨래, 말벗지원, 및 일상생활 도움.
- 근무시간: 09:00~12:00/ 주5일.
- 시급: 10,030원 (주휴수당+연차수당 포함 12,700원 지급 )

*문의전화: 010-5469-6487",기타(전화 : 채용담당자 임길호 010-5469-6487),기타(자격증),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAZ002506300008&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
248,요양보호사 선생님을 모십니다,등록일 : 2025-06-30,마감일 : 2025-08-03,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 도봉구 도봉로112길,도봉구,"주6일
주 18시간 근로
12:00 ~ 16:00",다솜재가복지센터,"직무내용
* 1등급 할머니(32년생) 케어/ 따님과 거주(근무시 부재)
- 식사준비, 기저귀케어, 신체 및 일상생활 지원
- 12:00~16:00 (주6일 월~토)
- 시급 : 13,000원(주휴수당 등 포함) / 중증수당 별도 지급",방문,기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAK002506300011&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
249,(개봉동) 재가요양보호사 구인,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 구로구 개봉로17길,구로구,"주6일
주 18시간 근로
09:00 ~ 12:00",가정재가노인복지센터,"직무내용
-개봉역1번출구 4등급(여)
-09~12시,주6일
-시급 10030원+제수당=>12,630원

-문의 010-2778-1085",Not found,Not found,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF10132506300007&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
250,개봉3동 요양보호사 모집,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,신입,재가 요양보호사,"시급 10,030 원 ~ 12,700 원",서울특별시 구로구 개봉로11길,구로구,"주6일
13:00 ~ 16:00",온누리천사방문요양센터,"직무내용
- 3등급 어르신 (할머니)
- 주5일 13:00-16:00
- 시급: 12,700(기타수당포함)","방문,
기타 (.)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKE002506300015&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
252,[2등급 남자어르신] 재가요양보호사 채용,등록일 : 2025-06-30,마감일 : 2025-08-09,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 강북구 도봉로97길,강북구,"주6일
주 24시간 근로
13:00 ~ 17:00",아리아케어 방문요양 도봉 쌍문센터,"직무내용
[2등급 남자 어르신]
▶배우자와 거주 / 침상생활
▶청소도움, 약 챙겨드리기, 말벗 등 일상생활 지원
▶주5~ 6일근무(격주 토 근무) / 13시~17시
▶시급 12,700원(10,030원+주휴수당 등) / 중증수당 3,000원 별도
▶백년시장 부근",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF11352506300003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
253,아파트 경비원(관리원) 구인,등록일 : 2025-06-30,마감일 : 2025-07-04,Not found,경력무관,아파트·빌라 경비원,월급 228 만원 ~ 228 만원,서울특별시 강남구 테헤란로79길,강남구,"주5일
주 40시간 근로",삼성오네뜨아파트입주자대표회의,"직무내용
삼성오네뜨아파트 (9호선 삼성중앙역 인근 ) 경비원(관리원) 구인
: 시설관리, 청소, 차량통제 등
: 07시30분 격일근무 (휴게 11:30-14시, 23-05시)
: 신임경비교육이수자
: 월급 228만원
문의 010-6648-0540  팩스 02-566-0366","방문,팩스","이력서,경력증명서",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAB002506300006&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
254,재가 요양보호사 모집,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,요양보호사,"시급 10,030 원 이상",서울특별시 중구 퇴계로90길,중구,"주3일
주 9시간 근로
13:00 ~ 16:00",백세사랑노인복지센터,"직무내용
* 4등급 할아버지케어, 13시~16시, 주3일근무(월수금)
- 시급(10,030원 + 각수당포함) = 13,000원
- 문의 031 8045 4198","방문,
기타 (백세사랑 010-3795-3636)","기타(요양보호사자격증, 최근 1년 이내의 건강검진결과지)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJKR002506300042&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
255,[동작구 사당동] 이수 스위첸아파트 실내미화원 구인 // 채용완료....,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 174 만원 ~ 174 만원,서울특별시 동작구 동작대로45길,동작구,"주6일
주 33시간 근로",새롬에스앤씨 주식회사,"직무내용
[동작구 사당동] 이수 스위첸아파트 실내미화원 구인

-아파트 공용공간 미화 
-주6일 08:30~15:30 (휴게1시간)/ 토 08:00~11:00 
-월1,749.790원
-전화 후 방문 ( 010-6593-2003 )","방문,
기타 (전화 후 방문 010-6593-2003)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAM002506300004&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
256,"[오현로45. 꿈의 숲 헤링턴아파트 ,3등급 여 어르신 ]/ 재가요...",등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 강북구 오현로,강북구,"주5일
주 15시간 근로",서래장기요양센터,"직무내용
- 직무내용 : 청소 식사준비, 말벗  및  일상생활지원
- 근무조건 : 13:00 ~16:00  / 주5일 
- 급여 : 12,700원  (기본:10,030원+주휴수당) 지급",방문,이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAD002506300009&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
257,대조동 순복음교회 미화원 모집,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 210 만원 ~ 210 만원,서울특별시 은평구 역말로8길,은평구,"주6일
주 37시간 근로
08:00 ~ 15:30",(주)백산휴레텍,"직무내용
◆ 시간
 - 주6일  화 ~금,일요일 08:00~15:30 (휴게 12:00~13:00) 토요일 8시~1시  매주 월요일 휴무, 중식제공(화 토 일)

◆ 장소
 - 역말로8길 25 대조동 순복음교회

◆ 급여
 - 월급 2,100,000원","팩스,
기타 (유선문의(010-8798-5644))",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAW002506300011&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
258,[길동/3등급할머니/14-17시]요양보호사 모집,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 강동구 천중로50길,강동구,"주5일
14:00 ~ 17:00",동서울종합복지센터,"직무내용
-요양보호대상자: 3등급 할머님
-근무지: 강동구 길동우체국 인근
-근무시간: 14-17시(주5일)
-직무내용: 일상생활지원, 신체활동 지원 등
-장기요양급여: 시급12,700원(주휴 및 연차수당 조건 충족시)
-문 의: 010-2360-4739",방문,기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAC002506300011&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
259,재가요양보호사모집 - 영등포구 여의동 시범아파트/5등급/여/치매교육...,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 10,030 원",서울특별시 영등포구 63로,영등포구,주5일,(사랑나눔)요양센터,"직무내용
여의도시범아파트
5등급/여/독거/약한치매
09:00~12:00/주5일
시급 13,000원
전화문의 010-4281-2309",Not found,Not found,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAU002506300019&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
260,용산구도원동) 삼성래미안아파트 2등급 할아버님 요양보호사 구인,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 12,800 원",서울특별시 용산구 새창로8길,용산구,"주6일
주 18시간 근로",섬김재가복지센터,"직무내용
용산구 도원동) 삼성래미안아파트 2등급 할아버님 
*부부거주하나 아내분은 직장인 
- 근무내용: 거동가능, 온순하심/ 일상가사지원, 신체활동지원
- 근무시간: (주6일)09:00~12:00
- *기본시급10,030원 (주휴수당+연차수당 포함한 예상추정시급12,800)
- 근무장소: 용산구 새창로 8길 7 도원동 삼성래미안아파트","방문,
기타 (통화 후 면접)",기타(자격증 사본),https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAN002506300008&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
261,요양보호사 채용,등록일 : 2025-06-30,마감일 : 2025-07-14,Not found,경력무관,재가 요양보호사,"시급 12,700 원 이상",서울특별시 중랑구 봉화산로,중랑구,"주5일
주 15시간 근로",금빛재가노인복지센터,"직무내용
- 4등급 할머니 할아버지( 부부케어)
- 주 5일/ 9:00~12:00 그리고  15:00~18:00 
- 시 급 12,700원
- 가사 및 일상생활지원,병원동행등","방문,팩스,워크넷",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KF11052506300002&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
262,[노량진동 4등급 할아버지 주6일 오전] 재가요양보호사 구인,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,재가 요양보호사,"시급 10,030 원 ~ 13,000 원",서울특별시 동작구 노량진로10길,동작구,"주6일
주 18시간 근로
10:00 ~ 13:00",아이디방문요양센터,"직무내용
* 4등급 할아버지 오전 요양보호업무
* 가사활동지원 및 일상활동지원 등
* 09:00~12:00/주6일
* 시급: 10.030원( 주휴수당+연차수당포함 13,500원)
* 노량진2동 주민센터 인근 
* 문의: 010-3011-8036","방문,
기타 (전화문의 010-3011-8036)","기타(요양보호사 자격증, 건강검진결과서)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAM002506300003&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
263,* 중계목련A / 4등급할머니 / 오전재가,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,요양보호사(노인요양사),"시급 10,030 원 ~ 10,030 원",서울특별시 노원구 노원로,노원구,"주5일
주 15시간 근로
09:00 ~ 12:00",(A)가족케어사랑,"직무내용
* 4등급할머니 독거
* 중계목련A
* 거동하심. 가사 및 일상생활 도움. 병원동행. 산책 등 업무
* 근무시간 09-12시, 주5일 (월24회 가능. 협의)
* 시급 12700원(주휴수당 등 포함",기타(전화 후 면접 010-5240-2088),"기타(요양보호사자격증, 건강검진확인서)",https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAK002506300007&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
264,[개봉1동] 재가요양보호사 모집,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력무관,재가 요양보호사,"시급 10,030 원 이상",서울특별시 구로구 고척로21다길,구로구,"주6일
주 18시간 근로
09:00 ~ 12:00",효사랑복지센터,"직무내용
개봉1동 개봉중학교 인근/교포 비희망

- 대  상  자 : 4등급 할머니 재가 요양사 모집/ 교포 비희망
- 근무 내용 : 일상생활지원
- 근로시간 :  09:00 ~ 12:00/주5~6일
- 시       급 : 10,303원[기타수당포함 12,700원]","방문,
기타 (전화 010-8006-5966)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAH002506300013&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
265,[포스코이앤씨] 구일역 지식산업센터 건설현장 정리원 모집,등록일 : 2025-06-30,마감일 : 2025-08-29,Not found,경력3년,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",월급 300 만원 ~ 313 만원,서울특별시 구로구 구일로,구로구,"주5일
주 44시간 근로",동성지원주식회사,"직무내용
[포스코이앤씨]구로동 오브코스 구로 건설현장 청소 및 현장 정리정돈원 모집(지하에서 배설물 이동 수거업무도 있슴)
-1호선 구일역 인근
-경력3년 이상(현장경력)
-월급여: 3,135,000원(면접시 협의결정)
-근무시간 주5일/ 07시30분~17시/월2회 주말근무있음/중식제공 없음(급여에 포함됨)
-휴게시간: 11시30분~13시
-이력서 지원: 문자 010-7123-8031  / 이메일 114366@naver.com","이메일(개인회원 로그인 후 조회가능),
기타 (문자 지원 010-7123-8031 이현석 담당자)",이력서,https://www.work24.go.kr/wk/a/b/1500/empDetailAuthView.do?wantedAuthNo=KJAH002506300012&infoTypeCd=VALIDATION&infoTypeGroup=tb_workinfoworknet
