Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail,Post
96,[오류1동] 재가요양보호사 모집,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 구로구 고척로 49 (오류동, 동부골든아파트)",구로구,"(근무시간) (오후) 1시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 24시간","주 6일 근무
(주 소정근로시간: 24시간)",스마일시니어 소망 재가장기요양기관,"오류1동 동부골든아파트

- 대상자: 2등급 할머니, 와상, 부부거주 
- 직무내용: 기저귀케어, 식사준비, 가사활동지원, 일상생활지원 등
- 근로시간: 13:00~17:00(월~토/주 6일) 
- 급여: 시급 10,030원[기타수당 포함 12,800원]",방문,"서류,면접","이력서,기타 (요양보호사 자격증, 건강검진 결과지)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAH002505260005&rtnTarget=list2,
97,[방배동] 신구레베빌 경비원 모집,25/05/26 등록,채용시까지,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 228만원 ~ 228만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"서울특별시 서초구 방배로34길 89, 레베빌 (방배동, 레베빌)",서초구,"※ 상세 근무시간
06:30~06:30(격일)
주 소정근로시간
툴팁
: 36시간","주 3일 근무
(주 소정근로시간: 36시간)",(주)유청시스템,"방배동 신구레베빌빌라 경비
근무시간:06:30~06:30(격일)
급여: 2,228,000원  경비신임교육이수자

지원희망시 전화나 팩스지원",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAS002505260010&rtnTarget=list3,
98,[독산동] 재가요양보호사- 3등급 여 12:00~16:00 주5일,"25/05/26 등록
25/07/25 마감",25/07/25 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,서울특별시 금천구 시흥대로144길 9-1 (독산동),금천구,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",(금천)하늘방문요양센터,"○ 3등급 여 - 이동도움, 정리정돈, 주변정리, 말벗, 식사준비 등
○ 주5일, 12-16
○ 기본 시급 10,030원 + 주휴수당 + 연차수당 + 기타수당 = 12,700원


※ 장기요양급여 적용 : 13:00~16:00(3시간)
   장기요양급여 근로시간 외 : 채용담당자와 협의(월~금 1시간)
   장기요양급여 적용 외 비급여는 이용자의 보호자가 지급하는 금액입니다.",방문,면접,기타(자격증 사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAI002505260001&rtnTarget=list4,
99,문래동 이편한세상 문래에듀플라츠 - 장애인복지카드 우대,25/05/26 등록,채용시까지,아파트·빌라 경비원,경력 (최소 0년 6 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 228만원 ~ 228만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 영등포구 문래동6가 선유서로 50, 문래동 (문래동6가, e편한세상 문래 에듀플라츠)",영등포구,"※ 상세 근무시간
07:00~익일07:00
휴게시간 10시간(주4.야6)
(격일근무)
주 소정근로시간
툴팁
: 42시간","주 4일 근무
(주 소정근로시간: 42시간)",(주)세연종합관리,"문래동 이편한세상 문래에듀플라츠- 장애인복지카드 우대
아파트 경비원 
(아파트 내 방범순찰,차량통제,재활용 분리수거 배출 외)

월2.288.150원 + 장애인복지수당 5만원 (해당자)

07시 격일제
휴게시간 10시간 (주간4, 야간6)

6/1일 부터 근무가능자

2호선-문래역-3번 출구-1m

전화문의 : 070-7777-3539 김예지 대리
팩스 : 02-2659-7724
메일 : seyoun7724@hanmail.net",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAU002505260003&rtnTarget=list5,
100,재가요양보호사 구함(노해로33길-수유2동/2등급 여자/오전),25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 강북구 노해로33길 51, 면접시 상세주소 안내 (수유동)",강북구,"(근무시간) (오전) 9시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 24시간","주 6일 근무
(주 소정근로시간: 24시간)",가나방문요양센터,"- 대상자 : 노해로33길-수유2동/ 2등급 여자
- 직무내용 : 신체, 정서, 가사 및 일상생활지원
- 근무조건 : 09:00~13:00 (월~토, 주 6일)
- 임금 : 시급 12,800원 (주휴수당 등 포함), 중증수당 있음",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAD002505260002&rtnTarget=list7,
101,역촌동 4등급 할머니 오전 9시~12시 요양,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 13,000원",고용보험,퇴직금,"서울특별시 은평구 진흥로1길 20-5, . (역촌동, 아라미하우스)",은평구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",아가페재가복지센터,"- 역촌동 4등급 할머니 오전 9시~12시 요양, 월~토 주 6일 근무

- 가사 지원, 병원 동행, 산책 등

- 시급 10030원  + 각종 수당 = 12800원","방문,
기타 (통화 후)",면접,기타(자격증사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAW002505260005&rtnTarget=list10,
102,상계동(주공14단지) 5등급 76세 남자어르신 재가,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 노원구 동일로228길 23 (상계동, 상계주공14단지아파트)",노원구,"※ 상세 근무시간
 (월-금) 10:00 - 13:00 또는 14:00 -17:00
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",가족재가복지,"* 상계동(주공14단지) 5등급 76세 남자어르신 재가 케어

- 일상생활 지원, 신체활동지원, 정서지원, 등
- 산책, 운동지원, 인지프로그램 활동 등
- 치매교육이수자
- 주5일 (월-금) 10:00 - 13:00 또는 14:00 -17:00
- 시급 12,800원(연차/주휴수당 포함)

* 성실하신 요양보호사님 지원해주세요","방문,
기타 (전화 010-5449-3892)","서류,면접","기타(자격증 사본, 건강검진결과 통보서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10042505260005&rtnTarget=list2,
103,[화곡동] 4등급 할머님 / 15:00~18:00 / 요양보호사 모집,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 강서구 화곡로58길 25, 화곡동 (화곡동)",강서구,"(근무시간) (오후) 3시 00분 ~ (오후) 6시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",보람방문복지센터,"- 대  상 : 4등급 할머니
- 직무내용 : 일상생활지원(식사, 청소 등), 정서지원(말벗) 등
- 근무시간 : 주 5일 15:00~18:00
- 급  여 : 시급10,030원( 주휴수당 포함한 시급 12,700원)","방문,
기타 (전화 후 방문 : 010-2674-8099)",면접,기타(요양보호사 1급 자격증 사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAT002505260003&rtnTarget=list9,
104,"[신월동} 3등급 할아버지, 할머니(부부케어) / 09:00~15:30 / 요양보호사 구인",25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,서울특별시 양천구 신월로9길 17 -1 신월4,양천구,"(근무시간) (오전) 9시 00분 ~ (오후) 3시 30분
주 소정근로시간
툴팁
: 36시간","주 6일 근무
(주 소정근로시간: 36시간)",참조은재가복지센터,"- 3등급 부부케어 
- 가사, 식사 준비, 병원 동행 등
- 주6일, 09:00~15:30
- 시급 12,650원 (시급+수당 포함)","방문,
기타 (전화 후 방문)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAT002505260002&rtnTarget=list3,
105,청계 대성스카이렉스1차 아파트 미화원 모집,25/05/26 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 139만원 ~ 139만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 동대문구 청계천로 417, 대성 스카이렉스 1차 (신설동, 청계천 대성 스카이렉스1)",동대문구,"(근무시간) (오전) 9시 00분 ~ (오후) 3시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 26시간","주 6일 근무
(주 소정근로시간: 26시간)",서림폴리텍 주식회사,"*성실하고 친절한 성품의 미화원 모집합니다.*

1.근무장소 : 청계 대성스카이렉스1차
2.근무시간 : 주 6일근무
                  평   일 :  09시 ~ 15시 (휴게 60분) 
                  토요일 :  09시 ~ 12시 (격주)
3.업무내용 : 건물 내 공용부분 청소(E/L, 비상계단, 복도, 현관 등),
4.월 급여 : 1,394,170원(세전)","팩스,워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAL002505260003&rtnTarget=list4,
106,[선릉역] 롯데골드로즈오피스텔 미화(청소)/07:00~13:00(주5일),25/05/26 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 없는 근로계약,월급 193만원 ~ 193만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"서울특별시 강남구 테헤란로64길 8, 1층 (대치동)",강남구,"(근무시간) (오전) 7시 00분 ~ (오후) 3시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 35시간","주 5일 근무
(주 소정근로시간: 35시간)",롯데골드로즈관리단,"º 건물 : 롯데골드로즈오피스텔
º 직무 : 오피스텔 미화(청소)
º 시간 : 평일 07:00~15:00(주5일)  ※ 휴게시간 12:00~13:00  
º 급여 : 월 1,931,000원
º 위치 : 2호선 선릉역 1번 출구 도보 2분
º 제출서류 : 이력서
º 제출방법 : 방문 / 팩스 02-558-3024 / 이메일 ymkim0525@naver.com

<근면성실하시면서 가족처럼 일하실 분, 채용 우대합니다.>","방문,팩스,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAS002505260003&rtnTarget=list7,
107,[송파동/4등급 여자어르신/주5일/오전]케어 요양보호사님 구인,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 13,000원","국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 송파구 백제고분로44길 3, 정확한 주소는 면접시 안내 (송파동)",송파구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",비지팅엔젤스용산지점,"- 대상: 4등급 여자 어르신(70대초반)
- 직무내용: 신체활동지원, 정서지원, 일상생활 지원 등, 거동가능, 인지양호, 딸집에 거주
- 주5일 근무 /  근무시간 : 09:00~12:00
- 시급 13,000원 =시급 10,030원 + 주휴수당, 연차수당 기타 제수당 포함)
---------------------------------------------------------------------------------------------------
* 대상자 요청에 의한 '추가근무' 있음
(다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정지) 등에 차이가 있을 수 있음)
그외 근무시간, 근무요일, 임금 등은 별도계약 사항으로 본 구인과 관계없음","방문,우편,팩스,
기타 (통화 또는 문자 지원 가능)",면접,기타(자격증사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10062505260002&rtnTarget=list8,
108,[도봉구 창동] 창동2차 초안신도브래뉴아파트 경비원 모집,"25/05/26 등록
25/06/09 마감",25/06/09 마감,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 211만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"서울특별시 도봉구 우이천로4라길 11-4, . (창동, 초안산신도브래뉴)",도봉구,"※ 상세 근무시간
 2주격일 06:00~ 익일 06:00(휴게시간 주간 4시간/야간 6시간), 1주야간(23:00~익일05:00(휴게시간 1시간30분)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",(유) 원광,"▶ 아파트 경비업무(2개동 213 세대)
▶ 근무: 2주격일 06:00~ 익일 06:00(휴게시간 주간 4시간/야간 6시간), 1주야간 23:00~익일05:00 (휴게시간 1시간30분)
▶ 월 2,113,780원
## 이력서 문자지원: 담당 이사님 010-6715-4266/팩스 0504-221-4266",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505260004&rtnTarget=list9,
109,[마천동/5등급 여자 독거 어르신/주5일 /오후] 케어 요양보호사님 구인,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 13,000원","국민연금
고용보험
산재보험
건강보험",퇴직금,서울특별시 송파구 성내천로33길 22-6 (마천동),송파구,"※ 상세 근무시간
- 근무시간 13:00~16:00 주5일
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",사랑노인복지센터,"송파 마천동 5등급 독거 할머니 케어(80대중반)

- 근무시간 13:00~16:00 주5일
- 급여: 기본급 10,030원(주휴수당, 연차수당 포함하면 13,000원)
- 치매교육이수자 또는 24-25년도 요양보호사 자격증 취득하신 선생님만 지원가능
- 일상생활지원, 가사지원, 산책동행, 거동가능
- 지원/문의: 02-419-4119(010-5412-9599)","방문,팩스,
기타 (이메일(ams560602@naver.com))","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10062505260001&rtnTarget=list1,
