Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
78,(원흥동) 치매 재가요양보호사,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 고양시 덕양구 삼원로 102, 105동 (원흥동, 엘에이치원흥도래울마을1단지)",고양시,"(근무시간) (정오) 12시 00분 ~ (오후) 3시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",(주)케어링 방문요양센터 부천점,"# 치매교육 이수한 요양보호사님 지원헤주세요.

* 5등급 할머니(아들과 거주)
* 근무시간 :12시~15시(3시간)
* 주5일
* 시급 : 12,700원(10,030+주휴+연차수당)
* 도래울마을 LH 1단지 거주",기타(채용담당자와 통화하여 지원 및 면접),"서류,면접","이력서,자기소개서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJ21002505270003&rtnTarget=list10
79,[조원동] 광교산임광그대가아파트 내부미화원 모집,"25/05/27 등록
25/06/10 마감",25/06/10 마감,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 150만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 장안구 수일로 205, . (조원동, 광교산임광그대가)",수원시,"(근무시간) (오전) 8시 30분 ~ (오후) 3시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 28시간","주 5일 근무
(주 소정근로시간: 28시간)",(유) 원광,"▶ 근무 : 주 5일(평일 08:30~15:00 휴게 1시간) 
▶ 급여:1,500,000원
▶ 계약기간 종료 후 계속 근무 가능
▶관리사무소:031-258-4820","방문,
기타 (전화 후 방문)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505270001&rtnTarget=list6
80,라운딩 사회복지사,25/05/27 등록,채용시까지,사회복지사,관계없음,기간의 정함이 없는 근로계약,월급 209만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,경기도 양주시 광적면 삼일로29번길 196,양주시,"(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",나눔노인복지센터,라운딩 사회복지사 (차랑소지자),방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKS002505270001&rtnTarget=list8
81,［조안면 정약용펀그라운드］건물 미화원 모집,25/05/27 등록,채용시까지,건물 청소원,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",해당없음,"경기도 남양주시 조안면 북한강로 881, 정약용 펀그라운드",남양주시,"※ 상세 근무시간
주3일(주말포함)/금~일 또는 토~월 11:00~15:30(휴게 30분)
주 소정근로시간
툴팁
: 12시간","주 3일 근무
(주 소정근로시간: 12시간)",클린푸르름협동조합,"- 정약용펀그라운드 건물내 환경미화업무
- 주3일(주말포함)/금~일 또는 토~월 11:00~15:30(휴게 30분)
- 시급 10,030원
- 문의 (010)-3240-7244",팩스,"서류,면접","이력서,자기소개서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKJ002505270003&rtnTarget=list10
82,재가요양보호사 모집,25/05/27 등록,채용시까지,재가 요양보호사,경력 (최소 0년 6 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 팔달구 고등로72번길 20-3, , (고등동)[재택근무 가능]",수원시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",시온재가노인복지센터,"- 4등급 할아버지(혼자거주)
- 주 5일 9:00 ~ 12:00
- 시급 : 제수당포함 13,000
- 일상지원 및 식사지원
- 010-7222-6310",팩스,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11322505270001&rtnTarget=list1
83,3등급 할머님 요양보호사 구인,"25/05/26 등록
25/06/25 마감",25/06/25 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 권선구 매곡로 100, . (금곡동, 동성아파트)",수원시,"근무시간 협의가능
※ 상세 근무시간
08:00 ~ 11:00 / 17:00 ~ 19:00 (오후 2시간 비급여)
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",에스홈케어재가센터,"재가요양보호사
- 3등급 여자 어르신 케어_식사도움, 일상생활도움
- 근무시간 : 08:00 ~ 11:00 (3시간) / 17:00 ~ 19:00_주5일
- 급여: 최저시급 10,030원 + 주휴수당 + 연차수당 + 기타수당 = 총 12,700원
- 지원 문의 : 010-2231-1123 (전화 문의)
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정 근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음","방문,워크넷,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기
고용24 입사지원",면접,"기타(요양보호사 자격증, 건강검진표)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505260024&rtnTarget=list4
84,효성중공업 건설현장 경비원 구인,"25/05/26 등록
25/07/25 마감",25/07/25 마감,건물 관리원,관계없음,기간의 정함이 있는 근로계약,월급 275만원 ~ 275만원,"국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 수원시 권선구 당수로130번길 13, 건설현장",수원시,"(근무시간) (오전) 6시 00분 ~ (오전) 6시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",주식회사 동진파트너스,"-당수동 효성중공업 건설 현장 경비업무
-급여:2,759,000원(연차수당 포함)
-휴게시간:주간(3시간),야간(5시간)
-6월1일부터 출근가능하신분 지원 희망
-031-5189-7096지원문의",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505260014&rtnTarget=list6
85,[동탄2신도시] 호반베르디움 센트럴포레 아파트 경비대원 구인,25/05/26 등록,채용시까지,아파트·빌라 경비원,경력 (최소 0년 6 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 284만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 화성시 동탄신리천로1길 74, .. (목동, 호반베르디움 센트럴포레)",화성시,"(근무시간) (오전) 7시 00분 ~ (오전) 7시 00분
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",주식회사 시큐원,"▶ 호반베르디움 센트럴포레 아파트 경비대원
- 동탄신리천로 1길 74 (목동)
- 휴게시간/주간 3, 야간 4시간.
- 월 2,849,130원
- 경비신임교육이수증 필수 (이수후 3년 경과시 배치폐지확인증 지참)
- 비흡연자
- 6월 10일 근무

- 아파트 보안순찰, 지상/지하 순찰운영  
- 방문차량관리(외부차량, 불법주차 단속)  
- 입주민 서비스 마인드 겸비자, 성실한자, 많은 지원 바랍니다.

*근로계약 체결 심사에 의하여 계약 갱신 
성실한 장기근속자 가능자 채용하며 더불어 인성 좋으신 분들 많은 지원 바랍니다.",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505260013&rtnTarget=list7
86,[5등급] 재가요양보호사 구인,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","고용보험
산재보험",퇴직금,"경기도 의정부시 용민로 429-39, 0 (낙양동, 용암마을13단지)",의정부시,"※ 상세 근무시간
월~목, 14:00~17:00
일요일 월 2회 근무 있음
주 소정근로시간
툴팁
: 15시간","주 4일 근무
(주 소정근로시간: 15시간)",에이플러스(A+)효림방문요양센터,"- 대상자: 5등급 여 어르신 / 독거
- 케어내용: 일상적 가사지원(청소 위주) / 산책 동행
- 근무형태: 주4일근무(월~목요일, 일요일 월2회 근무있음) / 14:00~17:00(3시간) 
- 시급: 12,700원(수당 포함)","방문,
기타 (전화 후 방문)","면접,
기타 (요양보호사 자격증사본)",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKZ002505260011&rtnTarget=list3
87,4등급 할머니 케어(독거),25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 금곡로 171-21, . (금곡동)",화성시,"(근무시간) (오전) 8시 00분 ~ (오전) 11시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",돌보인방문요양센터화성점,"4등급 독거할머님 케어
  - 근무시간: 주5일 (08:00~11:00)
  - 아침식사, 청소, 산책, 샤워도움 등
  - 시급: 12,700원(10,030+각종수당)
   -근무지:화성시 금곡로 171-21
  - 복지카드소지자 우대(수당지급)

*실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로
 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음","방문,
기타 (전화문의 T. 031-290-0866)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505260008&rtnTarget=list4
88,재가요양보호사 채용,25/05/26 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 12,700원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 양주시 남면 화합로610번길 90-18, 상수2리 마을회관 근처",양주시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",싱글벙글방문요양센터,"[재가 요양보호사 구인]
-5등급 할머니(독거)
  처음등급 받으심, 건강양호
  -식사, 청소 및 말벗, 산책위주의 케어 
- 주5일/월~금  09:00~12:00/ 시급 12,700원(수당포함)","방문,
기타 (전화지원(핸드폰 연락))","면접,
기타 (요양보호사 자격증 사본)",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKZ002505260008&rtnTarget=list8
89,"[신규오픈/주말 및 공휴일] 이천시 부대 간부식당 조리실장, 주방보조 모집",25/05/26 등록,채용시까지,단체 급식 보조원,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 300만원 ~ 340만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 이천시 마장면 이장로 284, ..부대 간부식당",이천시,"※ 상세 근무시간
직무내용참고/조리실장, 조리사) 06:00~16:00, 09:00~18:00(휴게 60분) 
               주방보조) 09:00~14:00( 휴게 30분)
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사 삼구에프에스,"[신규오픈/주말 및 공휴일] 이천시 육군부대 간부식당 조리실장, 주방보조 모집

-근무기간 : 1년 이상 / 장기 근무자 우대
-근무요일 : 주 5일 근무 (월~금)
-근무시간 : 조리실장, 조리사) 06:00~16:00, 09:00~18:00(휴게 60분) 
               주방보조) 09:00~14:00( 휴게 30분)
               (중식 운영 예정)

-급여 : 조리실장) 월 300만원 이상 / 경력에 따른 급여 협의 가능
            조리사) 월 250만원 이상 / 경력에 따른 급여 협의 가능
         주방보조) 시급 11,500원 / 월 120만원 이상

-근무 일수에 따라 변동 有 / 월평균 급여 / 세전 급여입니다.
 연장근로수당, 휴일근로수당 별도 지급

-지원자격 : 조리실장) 단체급식 경력 5년 이상
                  조리사) 단체급식 경력 2년 이상
               주방보조) 인근 거주자, 유사업무경험 우대, 보건증 必, 자차 소지자우대

-복리후생 : 국민연금, 고용보험, 산재보험, 건강보험, 연차, 월차, 퇴직금, 중식제공, 
               근무복 지급, 각종 경조금, 경조휴가제, 명절 귀향비 지급","워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0042505260004&rtnTarget=list10
90,4등급 재가요양보호사 구인,"25/05/26 등록
25/07/25 마감",25/07/25 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 고양시 덕양구 덕수천1로 37, 0 (삼송동, 삼송마을18단지)",고양시,"근무시간 협의가능
(근무시간) (오후) 2시 30분 ~ (오후) 5시 30분",주 6일 근무,가장좋은노인복지센터,"4급 할머니 오후재가
식사도움, 목욕도움, 청소등","방문,
기타 (전화 후 방문)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJ21002505260012&rtnTarget=list4
91,동편마을 1단지아파트 경비원 모집,25/05/26 등록,채용시까지,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 217만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 안양시 동안구 동편로 120, 1단지 (관양동, 동편마을)",안양시,"(근무시간) (오전) 6시 00분 ~ (오전) 6시 00분
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",(주)경진이앤지,"-시간 06:00~06:00(격일)
- 격일 근무( 주간4 야간 6.5 휴계 )
- 급여 (217만원 ) /복지카드 소지자 우대
- 이력서 팩스 지원 (02-2684-8264 , 상단에 ""동편마을 아파트 지원"" 기재)
- 이력서 사진찍어서 전송해도 됨 (010-3721-8712)",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505260020&rtnTarget=list6
92,[동탄2 오산동] 동탄역 반도유보라5차 실내미화원 구인,"25/05/26 등록
25/07/25 마감",25/07/25 마감,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 180만원 ~ 180만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 동탄기흥로 393-15, . (오산동, 동탄역 반도유보라 아이비파크 5.0)",화성시,"※ 상세 근무시간
- 평일 08:30~15:30
 - 토 08:30~11:30
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 33시간","주 6일 근무
(주 소정근로시간: 33시간)",승인산업주식회사,"◎ 동탄역 반도유보라 5.0 아파트 미화 구인(여울공원옆)

- 직무내용 : 아파트 계단,현관,엘리베이터 등 공용부분 미화   
- 근무시간 : (주6일) 월~금 08:30~15:03/토 08:30~11:30   
- 급여 : 월 180만원    
- 복지카드 소지자 채용우대(경증)   
- 즉시출근가능자, 미화경력자 우대    

▶ 입사 희망하시면  031-5189-5356 으로 연락 바랍니다.",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505260005&rtnTarget=list8
